nodes,captures,enpassants,castles,promotions,direct_checks,single_discovered_check,direct_discovered_check,double_discovered_check,direct_checkmate,single_discovered_checkmate,direct_discoverd_checkmate,double_discoverd_checkmate,started_at,finished_at,nps,occurrences,hash,fen,account_id,worker_id,name
208628693,43318741,79078,5186709,9152,3212033,8898,590,0,30399,0,0,0,1739401464,1739401467,6.9542896e+07,1,2151427986313853779,r3k2r/p1ppqpb1/b3pnp1/3PN3/1pn1P3/P1N2Q1p/1PPBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
170321153,40187394,65392,1209309,10144,2864926,6807,329,0,26431,0,0,0,1739401464,1739401467,5.6773716e+07,1,5934452101126969317,r3k2r/p1ppqpb1/1n2pnp1/3PN3/1p2P3/P1N2Q1p/1PPBbPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
200190068,34554289,78491,4921747,8380,4584976,43502,2710,0,102191,0,14,0,1739401467,1739401470,6.6730024e+07,1,16699811169168904317,r3k2r/p1ppqpbn/bn2p1p1/3PN3/Pp2P3/2N2Q1p/1PPBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
203820107,35354086,78620,5009788,8344,4664743,46968,3016,0,105875,0,4,0,1739401467,1739401470,6.794003e+07,1,17575678143295441477,r3k1nr/p1ppqpb1/bn2p1p1/3PN3/Pp2P3/2N2Q1p/1PPBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
154365390,33978992,61082,1102774,9740,2671518,6607,322,0,24910,0,0,0,1739401467,1739401470,5.1455128e+07,1,17441921787446234219,r3k2r/p1ppqpb1/1n2pnp1/3PN3/Pp2P3/2N2Q1p/1PPBbPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
194732492,42578376,73435,4763462,9364,3103072,8057,453,0,28866,0,0,0,1739401467,1739401470,6.4910832e+07,1,3148858070802855797,r3k2r/p1ppqpb1/1n2pnp1/3PN3/Pp2P3/2Nb1Q1p/1PPBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
212449511,38339238,78442,5231524,12996,3414862,21217,2867,0,30626,0,8,0,1739401467,1739401470,7.0816504e+07,1,3337769755521720944,1r2k2r/p1ppqpb1/bn2pnp1/3PN3/Pp2P3/2N2Q1p/1PPBBPPP/R3K2R w KQk - 0 1,1,0,Timmoth
186697747,33905816,72145,4575445,4392,3050992,19203,2483,0,29218,0,8,0,1739401467,1739401471,4.6674436e+07,1,11580805740240514401,2r1k2r/p1ppqpb1/bn2pnp1/3PN3/Pp2P3/2N2Q1p/1PPBBPPP/R3K2R w KQk - 0 1,1,0,Timmoth
185887553,33742365,72236,4564809,15284,2783986,19743,2408,0,69683,0,196,0,1739401467,1739401471,4.6471888e+07,1,6317740855564090808,3rk2r/p1ppqpb1/bn2pnp1/3PN3/Pp2P3/2N2Q1p/1PPBBPPP/R3K2R w KQk - 0 1,1,0,Timmoth
205891786,38281447,77154,5084862,8088,3367325,20651,2754,0,31410,0,4,0,1739401467,1739401471,5.1472944e+07,1,1010877342431515442,r3k3/p1ppqpb1/bn2pnp1/3PN3/Pp2P2r/2N2Q1p/1PPBBPPP/R3K2R w KQq - 0 1,1,0,Timmoth
202283851,38630784,75606,5001816,7820,3241951,20087,2805,0,28393,0,4,0,1739401467,1739401471,5.057096e+07,1,17198236237469760098,r3k3/p1ppqpb1/bn2pnp1/3PN2r/Pp2P3/2N2Q1p/1PPBBPPP/R3K2R w KQq - 0 1,1,0,Timmoth
178326988,34662356,69873,4378649,6868,2902200,18749,2394,0,29197,0,4,0,1739401467,1739401471,4.4581748e+07,1,12046566944555172769,r3k3/p1ppqpb1/bn2pnpr/3PN3/Pp2P3/2N2Q1p/1PPBBPPP/R3K2R w KQq - 0 1,1,0,Timmoth
179362145,32359465,69968,4403819,6884,2852585,17932,2400,0,26319,0,4,0,1739401467,1739401471,4.4840536e+07,1,4671411460466101837,r3k3/p1ppqpbr/bn2pnp1/3PN3/Pp2P3/2N2Q1p/1PPBBPPP/R3K2R w KQq - 0 1,1,0,Timmoth
146700556,26384373,61814,3578147,8412,2268694,10766,1929,0,11653,0,89,0,1739401467,1739401471,3.667514e+07,1,16266019344119697922,r3kr2/p1ppqpb1/bn2pnp1/3PN3/Pp2P3/2N2Q1p/1PPBBPPP/R3K2R w KQq - 0 1,1,0,Timmoth
161669841,28800441,65877,3951949,7092,2605998,16530,2150,0,27366,0,8,0,1739401467,1739401471,4.041746e+07,1,17529203196464696208,r3k1r1/p1ppqpb1/bn2pnp1/3PN3/Pp2P3/2N2Q1p/1PPBBPPP/R3K2R w KQq - 0 1,1,0,Timmoth
258336503,47675790,18148,6312236,11648,5392213,24715,3370,0,79476,0,0,0,1739401467,1739401472,5.16673e+07,1,10653681890154285961,r3k2r/p1pp1pb1/bn2pnp1/2qPN3/Pp2P3/2N2Q1p/1PPBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
220713243,41190681,83720,5502693,8756,4959135,45844,2855,0,110691,0,14,0,1739401464,1739401467,7.357108e+07,1,5158004816122121203,r3k2r/p1ppqpbn/bn2p1p1/3PN3/1p2P3/P1N2Q1p/1PPBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
224587788,42104299,83853,5597566,8712,5041828,49406,3169,0,114564,0,4,0,1739401464,1739401467,7.486259e+07,1,6033721707974857163,r3k1nr/p1ppqpb1/bn2p1p1/3PN3/1p2P3/P1N2Q1p/1PPBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
215443293,50139154,78586,5347676,9760,3325907,8277,464,0,30570,0,0,0,1739401464,1739401467,7.181443e+07,1,10081222490409676027,r3k2r/p1ppqpb1/1n2pnp1/3PN3/1p2P3/P1Nb1Q1p/1PPBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
219825565,46306203,77513,5551041,9744,3323409,8492,504,0,30441,0,0,0,1739401464,1739401467,7.3275184e+07,1,15050152482556233167,r3k2r/p1ppqpb1/1n2pnp1/3PN3/1pb1P3/P1N2Q1p/1PPBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
231247581,48307299,80483,5810878,9744,3603299,21058,2832,0,31356,0,8,0,1739401464,1739401467,7.708253e+07,1,6244187069145625852,r3k2r/p1ppqpb1/1n2pnp1/1b1PN3/1p2P3/P1N2Q1p/1PPBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
231202701,40882189,78538,6031876,9092,3606964,22841,3158,0,31280,0,8,0,1739401464,1739401467,7.706757e+07,1,10305394643143620657,r3k2r/pbppqpb1/1n2pnp1/3PN3/1p2P3/P1N2Q1p/1PPBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
187415514,36737052,72809,4647425,10376,2718829,13092,2367,0,31910,0,105,0,1739401464,1739401468,4.685388e+07,1,13325619888398146551,r3kb1r/p1ppqp2/bn2pnp1/3PN3/1p2P3/P1N2Q1p/1PPBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
162504742,31428009,66301,4022368,8904,2441832,11375,2045,0,12330,0,93,0,1739401464,1739401468,4.0626184e+07,1,4749553385076443532,r3kr2/p1ppqpb1/bn2pnp1/3PN3/1p2P3/P1N2Q1p/1PPBBPPP/R3K2R w KQq - 0 1,1,0,Timmoth
213339570,38760784,75919,5267280,3528,4370024,22675,2940,0,66615,0,0,0,1739401468,1739401471,7.111319e+07,1,9098111931474029743,r3k2r/p1pp1pb1/bn1qpnp1/3PN3/Pp2P3/2N2Q1p/1PPBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
180426017,32680585,71346,4374760,9796,7012478,5418,277,0,6076,0,0,0,1739401468,1739401471,6.0142004e+07,1,2386468774717867898,r2k3r/p1ppqpb1/bn2pnp1/3PN3/Pp2P3/2N2Q1p/1PPBBPPP/R3K2R w KQ - 0 1,1,0,Timmoth
196997095,33900957,72382,2794898,9780,3373164,22118,3182,0,29374,0,8,0,1739401468,1739401472,4.9249272e+07,1,370853411129032987,r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/1PN2Q2/P1PBBPpP/R3K2R w KQkq - 0 1,1,0,Timmoth
181807439,37591020,37,4713340,9388,3069366,13925,1038,0,29394,0,0,0,1739401468,1739401472,4.545186e+07,1,15929968025120073419,r3k2r/p2pqpb1/bnp1pnp1/3PN3/1p2P3/1PN2Q1p/P1PBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
163629774,28458587,69490,4295812,876,4344412,21988,1484,0,23387,0,4,0,1739401468,1739401472,4.0907444e+07,1,8562158772362181661,r3k2r/p1p1qpb1/bn1ppnp1/3PN3/1p2P3/1PN2Q1p/P1PBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
154782165,30040863,2935,3843461,0,2656436,17389,2169,0,22632,0,8,0,1739401468,1739401472,3.869554e+07,1,4399272263400961751,r3k2r/p1ppqpb1/b3pnp1/3nN3/1p2P3/1PN2Q1p/P1PBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
170669741,36019669,67609,4297454,8244,3012887,19207,2541,0,29613,0,8,0,1739401468,1739401472,4.2667436e+07,1,12828631944215109787,r3k2r/p1ppqpb1/b3pnp1/3PN3/np2P3/1PN2Q1p/P1PBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
168586941,34616539,68574,4375234,8396,2779267,8423,561,0,27312,0,0,0,1739401468,1739401472,4.2146736e+07,1,6548578178339954302,r3k2r/p1ppqpb1/b3pnp1/3PN3/1pn1P3/1PN2Q1p/P1PBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
130885709,23779079,58715,3379079,2984,2335797,15798,1908,0,21952,0,0,0,1739401468,1739401472,3.2721428e+07,1,2196935214580906291,r1n1k2r/p1ppqpb1/b3pnp1/3PN3/1p2P3/1PN2Q1p/P1PBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
272201897,54054990,91782,6615228,10948,6769519,63242,3877,0,120981,0,8,0,1739401468,1739401473,5.444038e+07,1,17500775065171235427,r3k2r/p1ppqpb1/bn2p1p1/3PN3/1p2n3/1PN2Q1p/P1PBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
193174373,37125915,3675,4834808,0,4695372,45453,2885,0,94074,0,8,0,1739401468,1739401472,4.8293592e+07,1,15025708366783129644,r3k2r/p1ppqpb1/bn2p1p1/3nN3/1p2P3/1PN2Q1p/P1PBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
205132755,40056486,77191,5109643,16120,2977785,20632,2540,0,74533,0,204,0,1739401464,1739401468,5.1283188e+07,1,17868119619726861878,3rk2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/P1N2Q1p/1PPBBPPP/R3K2R w KQk - 0 1,1,0,Timmoth
196864071,40954434,74726,4904183,7192,3112814,19598,2526,0,30922,0,4,0,1739401464,1739401468,4.9216016e+07,1,539111466011449391,r3k3/p1ppqpb1/bn2pnpr/3PN3/1p2P3/P1N2Q1p/1PPBBPPP/R3K2R w KQq - 0 1,1,0,Timmoth
197966963,38442662,74824,4930994,7208,3057669,18757,2532,0,27883,0,4,0,1739401464,1739401468,4.949174e+07,1,16177317109592364483,r3k3/p1ppqpbr/bn2pnp1/3PN3/1p2P3/P1N2Q1p/1PPBBPPP/R3K2R w KQq - 0 1,1,0,Timmoth
178784513,34295663,70548,4434533,7428,2799482,17315,2274,0,28992,0,8,0,1739401464,1739401468,4.4696128e+07,1,5985691432146751518,r3k1r1/p1ppqpb1/bn2pnp1/3PN3/1p2P3/P1N2Q1p/1PPBBPPP/R3K2R w KQq - 0 1,1,0,Timmoth
193317039,37397668,76782,4790024,16256,3450784,21990,2880,0,494502,0,0,0,1739401464,1739401468,4.832926e+07,1,10641441223780433463,r2qk2r/p1pp1pb1/bn2pnp1/3PN3/1p2P3/P1N2Q1p/1PPBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
194331433,37563270,74489,4817528,10724,3951781,16021,2912,0,10069,0,0,0,1739401464,1739401468,4.8582856e+07,1,16032816989165380609,r3kq1r/p1pp1pb1/bn2pnp1/3PN3/1p2P3/P1N2Q1p/1PPBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
199147910,38832039,76248,4903138,10208,7635193,5566,284,0,6365,0,0,0,1739401464,1739401468,4.9786976e+07,1,9316610067837066484,r2k3r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/P1N2Q1p/1PPBBPPP/R3K2R w KQ - 0 1,1,0,Timmoth
192667665,37636721,71539,4735158,15196,7691299,224745,465,0,102873,0,0,0,1739401464,1739401468,4.8166916e+07,1,3145355815597876373,r4k1r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/P1N2Q1p/1PPBBPPP/R3K2R w KQ - 0 1,1,0,Timmoth
201617826,42768029,76046,5016723,10308,5085218,48083,3367,0,103584,0,8,0,1739401470,1739401473,6.7205944e+07,1,15153252709644543004,r3k2r/p1ppqpb1/bn2p1p1/3PN3/1p2P1n1/1PN2Q1p/P1PBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
187216458,36753917,73914,4802854,8544,4473567,43567,2872,0,96675,0,8,0,1739401470,1739401473,6.2405488e+07,1,15531762482925535274,r3k2r/p1ppqpb1/bn2p1p1/3PN2n/1p2P3/1PN2Q1p/P1PBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
171562426,30344799,70401,4472343,7996,4084082,40385,2564,0,90898,0,14,0,1739401470,1739401472,8.5781216e+07,1,49182803798486750,r3k2r/p1ppqpbn/bn2p1p1/3PN3/1p2P3/1PN2Q1p/P1PBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
174819767,31075292,70524,4556006,7968,4158246,43683,2862,0,94161,0,4,0,1739401470,1739401472,8.740988e+07,1,1478944975023928550,r3k1nr/p1ppqpb1/bn2p1p1/3PN3/1p2P3/1PN2Q1p/P1PBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
130892383,29631798,54130,1024592,9336,2397158,6251,315,0,22851,0,0,0,1739401470,1739401472,6.5446192e+07,1,1540576099698717384,r3k2r/p1ppqpb1/1n2pnp1/3PN3/1p2P3/1PN2Q1p/P1PBbPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
168399427,37591525,66003,4347302,8964,2811809,7676,441,0,26598,0,0,0,1739401470,1739401473,5.6133144e+07,1,14762204759126297046,r3k2r/p1ppqpb1/1n2pnp1/3PN3/1p2P3/1PNb1Q1p/P1PBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
172470969,36442359,65704,4524153,8612,2787143,7805,436,0,26755,0,0,0,1739401470,1739401473,5.7490324e+07,1,10945630021225259234,r3k2r/p1ppqpb1/1n2pnp1/3PN3/1pb1P3/1PN2Q1p/P1PBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
135611139,22592489,58044,3690804,3140,2421885,17852,2302,0,25648,0,0,0,1739401470,1739401472,6.780557e+07,1,9257187034059847566,r1b1k2r/p1ppqpb1/1n2pnp1/3PN3/1p2P3/1PN2Q1p/P1PBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
170194132,34640029,67608,4406160,8096,3077179,19082,2535,0,31129,0,8,0,1739401470,1739401473,5.6731376e+07,1,5703297225303190204,r3k2r/p1ppqp2/bn2pnpb/3PN3/1p2P3/1PN2Q1p/P1PBBPPP/R3K2R w KQkq - 0 1,1,0,Timmoth
182382865,33756077,70358,4760962,12344,3081288,20122,2717,0,28251,0,8,0,1739401470,1739401473,6.0794288e+07,1,14500813790032207059,1r2k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/1PN2Q1p/P1PBBPPP/R3K2R w KQk - 0 1,1,0,Timmoth
