nodes,captures,enpassants,castles,promotions,direct_checks,single_discovered_check,direct_discovered_check,double_discovered_check,direct_checkmate,single_discovered_checkmate,direct_discoverd_checkmate,double_discoverd_checkmate,started_at,finished_at,nps,occurrences,hash,fen,account_id,worker_id,name
162273626,35253831,97,3555322,2404236,2607942,6176,1080,0,28178,0,0,0,1739402035,1739402038,1.08182416e+08,2,13817263296502529054,r3k2r/p1ppqpb1/bn2pQp1/3PN3/4P3/PpN4p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
234636949,46785806,109,5405061,1054752,2341484,10268,1290,0,7089,0,0,0,1739402035,1739402039,1.1731847e+08,2,6235561352365048663,r3k2r/p1ppqpb1/bn2pnp1/3PN3/4P3/PpN4Q/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
187756101,34245726,10858,4394236,1416136,1431707,53707,242,0,17286,0,12,0,1739402037,1739402041,9.387805e+07,2,16560986480848844928,r3k2r/p1ppqpb1/bn3np1/3pN3/1p2P3/P1N2Q1p/1PPBBPPP/R3KR2 b Qkq - 0 1,1,0,Timmoth
201857597,36017975,10822,4756961,198364,1543875,65469,646,0,2867,0,4,0,1739402037,1739402041,1.009288e+08,2,3690362470280825436,r3k2r/p1ppqpb1/bn3np1/3pN3/1p2P3/P1N2Q1p/1PPBBPPP/R3K1R1 b Qkq - 0 1,1,0,Timmoth
253624720,44389710,14362,5731979,54656,1835402,102444,1654,0,10552,0,4,0,1739402037,1739402042,1.0144989e+08,2,8892860223442508783,r3k2r/p1ppqpb1/bn3np1/3pN3/1p2P3/P1N4Q/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
190996694,35007243,9170,4504270,1415580,2038873,63480,636,0,6073,0,4,0,1739402036,1739402039,6.3665564e+07,1,8054003753210138129,r3k2r/p1ppqpb1/bn3np1/3pN3/Pp2P3/2N2Q1p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
214685381,38823543,9694,5048495,1539852,3495862,276431,2622,0,26650,0,253,0,1739402036,1739402039,7.156179e+07,1,1196253878620213904,r3k2r/p1ppqpb1/bn3np1/3PN3/1p6/P1N2Q1p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
209211938,37879324,13204,4897395,2143536,2606989,373626,2155,0,4659,0,100,0,1739402037,1739402040,1.3947462e+08,2,4955783835911281205,r3k2r/p1ppqpb1/bn3np1/3pN3/1p2P3/P1N2Q1p/1PPB1PPP/R3KB1R b KQkq - 0 1,1,0,Timmoth
186470274,33752909,10846,4352819,1344512,1956276,64577,644,0,6065,0,4,0,1739402037,1739402041,9.3235136e+07,2,5250413835707892808,r3k2r/p1ppqpb1/bn3np1/3pN3/1p2P3/P1N2Q1p/1PPBBPPP/2R1K2R b Kkq - 0 1,1,0,Timmoth
239202311,50964655,14243,5683733,1751064,2587353,93103,1314,0,28008,0,4,0,1739402039,1739402042,1.5946821e+08,2,15402106641596802488,r3k2r/p1ppqpb1/bn3np1/3pN2Q/1p2P3/P1N4p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
147543104,31258688,773,3741545,1141132,1346452,8028,368,0,758,0,0,0,1739402040,1739402043,9.836207e+07,2,15000952967612796760,r3k2r/p1ppqpb1/bn2pn2/3P2p1/1pN1P3/P1N2Q1p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
163728909,33882125,8361,3934743,1327644,1049348,3017,72,0,15404,0,0,0,1739402041,1739402044,1.0915261e+08,2,5467701578086715523,r3k2r/p1ppqpb1/bn2pn2/3PN1p1/1p2P3/P1N2Q1p/1PPBBPPP/R3KR2 b Qkq - 0 1,1,0,Timmoth
210488453,46364184,66510,4910787,1660380,2279897,5747,454,0,8028,0,0,0,1739402042,1739402046,1.05244224e+08,2,6466084409575850156,r3k2r/p2pqpb1/bnp1pnp1/3PN3/Np2P3/P4Q1p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
205027562,44309594,9748,4850986,2204412,1804939,47664,235,0,5851,0,4,0,1739402043,1739402046,1.3668504e+08,2,16836794133815773509,r3k2r/p2pqpb1/bnp1pnp1/3PN3/1p2P3/P1N2Q1p/1PPB1PPP/R3KB1R b KQkq - 0 1,1,0,Timmoth
184562525,40317757,6349,4402638,1439988,1913963,5195,418,0,5317,0,0,0,1739402042,1739402045,6.152084e+07,1,14027487531069988193,r3k2r/p2pqpb1/bnp1pnp1/3PN3/Pp2P3/2N2Q1p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
220881189,43413719,10184,5070549,1507156,2254351,7712,492,0,7696,0,0,0,1739402042,1739402045,1.4725413e+08,2,14084891990030041190,r3k2r/p2pqpb1/bnp1Pnp1/4N3/1p2P3/P1N2Q1p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
164318825,34585233,7718,3970500,1429076,1731920,12393,142,0,2208,0,0,0,1739402046,1739402049,1.0954588e+08,2,3492810093053400825,r3k2r/p2pqpb1/bn2pnp1/2pPN3/1p2P3/P1NB1Q1p/1PPB1PPP/R3K2R b KQkq - 0 1,1,0,Timmoth
231791861,57789208,7984,5575665,1780348,2388608,9053,990,0,23506,0,0,0,1739402044,1739402048,1.1589593e+08,2,8705865214964987592,r3k2r/p2pqpb1/bnp1pnp1/3PN2Q/1p2P3/P1N4p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
264589778,63180930,8894,6239292,1933460,2609525,14341,1312,0,31952,0,0,0,1739402044,1739402048,1.3229489e+08,2,17958069191209782103,r3k2r/p2pqpb1/bnp1pnp1/3PNQ2/1p2P3/P1N4p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
129473935,27969015,102,3284814,1114804,1277743,7619,360,0,691,0,0,0,1739402046,1739402049,8.631595e+07,2,12069158527772191981,r3k2r/p2pqpb1/bn2pnp1/2pP4/1pN1P3/P1N2Q1p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
125483090,26644562,5798,1830240,1437852,1504881,13532,166,0,706,0,0,0,1739402046,1739402049,8.365539e+07,2,4481815443984677807,r3k2r/p2pqpb1/Bn2pnp1/2pPN3/1p2P3/P1N2Q1p/1PPB1PPP/R3K2R b KQkq - 0 1,1,0,Timmoth
174459213,36514515,6832,4198740,1469300,1919712,6904,996,0,356,0,0,0,1739402046,1739402049,1.16306144e+08,2,5507963109666860707,r3k2r/p2pqpb1/bn2pnp1/2pPN3/1p2P3/P1N1BQ1p/1PP1BPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
173348358,37786225,6426,4167809,1553172,2054023,8799,1022,0,713,0,0,0,1739402046,1739402049,1.1556557e+08,2,17952152537278115557,r3k2r/p2pqpb1/bn2pnp1/2pPN1B1/1p2P3/P1N2Q1p/1PP1BPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
149662562,29113365,8412,3566652,1075808,991481,52583,6768,0,52211,0,2,0,1739402049,1739402051,1.4966256e+08,2,6900357694475234009,r3k2r/p1p1qpb1/bn1ppnp1/3PN3/1p2P3/P1N2Q1p/1PPB1PPP/R2BK2R b KQkq - 0 1,1,0,Timmoth
145598792,31301193,7072,2084450,1451456,1556054,12988,72,0,607,0,0,0,1739402049,1739402052,9.7065864e+07,2,16283288548871748031,r3k2r/p1p1qpb1/Bn1ppnp1/3PN3/1p2P3/P1N2Q1p/1PPB1PPP/R3K2R b KQkq - 0 1,1,0,Timmoth
194198184,40596732,10129,4578939,2022000,1284233,39280,148,0,3916,0,2,0,1739402049,1739402052,1.29465456e+08,2,4785132335349683091,r3k2r/p1p1qpb1/bn1ppnp1/3PN3/1p2P3/P1N2Q1p/1PPB1PPP/R3KB1R b KQkq - 0 1,1,0,Timmoth
172011721,36074427,6531,4049590,1244244,1479843,3651,340,0,4708,0,0,0,1739402049,1739402052,1.1467448e+08,2,7114440429177822244,r3k2r/p1p1qpb1/bn1ppnp1/3PN3/1p2P3/P1N2Q1p/1PPBBPPP/1R2K2R b Kkq - 0 1,1,0,Timmoth
159740751,33714533,6531,3755533,1153724,1224146,2177,68,0,3497,0,0,0,1739402049,1739402052,1.0649383e+08,2,5129469353834929300,r3k2r/p1p1qpb1/bn1ppnp1/3PN3/1p2P3/P1N2Q1p/1PPBBPPP/3RK2R b Kkq - 0 1,1,0,Timmoth
185454561,38383288,8111,4406939,189824,1062807,3640,340,0,1642,0,0,0,1739402049,1739402052,1.23636376e+08,2,3861980409627149306,r3k2r/p1p1qpb1/bn1ppnp1/3PN3/1p2P3/P1N2Q1p/1PPBBPPP/R3K1R1 b Qkq - 0 1,1,0,Timmoth
185167395,40819180,8977,4505711,1438544,2755691,14280,413,0,2984,0,0,0,1739402054,1739402057,1.2344493e+08,2,3128068025436620911,r3k2r/p1ppqpb1/b3pnp1/3PN3/np2P3/P1NB1Q1p/1PPB1PPP/R3K2R b KQkq - 0 1,1,0,Timmoth
194526818,43096170,123,4755308,1577360,2932416,15858,459,0,7954,0,0,0,1739402054,1739402057,1.29684544e+08,2,2150245354126924986,r3k2r/p1ppqpb1/b3pnp1/3PN3/npB1P3/P1N2Q1p/1PPB1PPP/R3K2R b KQkq - 0 1,1,0,Timmoth
174360184,39700977,6916,4248640,1514532,2824910,15864,244,0,7891,0,0,0,1739402054,1739402057,1.1624012e+08,2,5600878450320349599,r3k2r/p1ppqpb1/b3pnp1/1B1PN3/np2P3/P1N2Q1p/1PPB1PPP/R3K2R b KQkq - 0 1,1,0,Timmoth
179833905,38369799,2928,4314409,37268,2105254,36597,5133,0,5352,0,6,0,1739402056,1739402059,1.1988927e+08,2,17553499838288175903,r3k2r/p1ppqpb1/b3pnp1/3PN3/1pn1P3/P1N2Q1P/1PPBBP1P/R3K2R b KQkq - 0 1,1,0,Timmoth
177176159,35305825,2970,4562629,1194488,2669201,5349,172,0,3187,0,6,0,1739402057,1739402060,1.1811744e+08,2,14981957117718034829,r3k2r/p1ppqpb1/b3pnp1/3P4/1pn1P3/P1NN1Q1p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
184053425,38268878,2947,4495401,1310576,2961455,37489,5012,0,1209,0,3,0,1739402057,1739402060,1.2270228e+08,2,1717264283444985661,r3k2r/p1ppqpb1/b3pnp1/3PN3/1pn1PB2/P1N2Q1p/1PP1BPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
152134472,30661087,67,3848810,1494440,2051988,13587,112,0,7319,0,0,0,1739402057,1739402060,5.0711488e+07,1,15572085528510920940,r3k2r/p1ppqpb1/b3pnp1/3PN3/1pB1P3/P1N2Q1p/1PPB1PPP/R3K2R b KQkq - 0 1,1,0,Timmoth
162472891,35185602,2956,3887802,1143712,2230658,1148495,158274,0,25596,2,274,0,1739402057,1739402060,1.08315264e+08,2,8354496035017705658,r3k2r/p1ppqpb1/b3pnp1/3PN3/1pn1P3/P1N2Q1p/1PPB1PPP/R2BK2R b KQkq - 0 1,1,0,Timmoth
169404422,39198468,2668,4007005,1546540,3051196,78772,14179,0,15648,0,5,0,1739402058,1739402061,1.1293628e+08,2,13311994019284979555,r3k2r/p1ppqpb1/b3pQp1/3PN3/1pn1P3/P1N4p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
142184532,27326851,49818,1975457,1382136,1808270,3184,82,0,7392,0,0,0,1739402059,1739402062,4.7394844e+07,1,613763378566691686,r1n1k2r/p1ppqpb1/b3pnp1/3PN3/1p2P3/P4Q1p/NPPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
118306845,22651781,45097,1633586,1142808,1548953,3117,78,0,6256,0,0,0,1739402059,1739402061,1.1830685e+08,2,11731979422436646599,r1n1k2r/p1ppqpb1/b3pnp1/3PN3/1p2P3/P4Q1p/1PPBBPPP/RN2K2R b KQkq - 0 1,1,0,Timmoth
122988475,23711005,46367,1702057,1188892,1448387,2566,8,0,4540,0,0,0,1739402059,1739402061,1.2298847e+08,2,15172097904203459148,r1n1k2r/p1ppqpb1/b3pnp1/3PN3/1p2P3/P4Q1p/1PPBBPPP/R2NK2R b KQkq - 0 1,1,0,Timmoth
284631651,58438115,191,6833955,1545420,4359475,292775,6413,0,14813,0,36,0,1739402062,1739402065,1.8975443e+08,2,18210547310506295427,r3k2r/p1ppqpb1/bn2p1p1/3P4/1pN1n3/P1N2Q1p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
300556329,56734540,12973,6895733,1730584,5560340,120265,5222,0,14657,0,18,0,1739402062,1739402066,1.5027816e+08,2,11270317397571738698,r3k2r/p1ppqpb1/bn2p1p1/3PN3/1p2n3/P1N2Q1p/1PP1BPPP/R1B1K2R b KQkq - 0 1,1,0,Timmoth
310693968,59001700,12925,7186119,1791364,5195649,119937,4957,0,12259,0,7,0,1739402062,1739402066,1.5534698e+08,2,13829135943559050016,r3k2r/p1ppqpb1/bn2p1p1/3PN3/1p2nB2/P1N2Q1p/1PP1BPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
256554345,47851870,13329,5895646,1441864,2735644,594213,13020,0,299609,23,242,0,1739402062,1739402066,1.2827717e+08,2,15838921276765471911,r3k2r/p1ppqpb1/bn2p1p1/3PN3/1p2n3/P1N2Q1p/1PPB1PPP/R2BK2R b KQkq - 0 1,1,0,Timmoth
389990273,76189135,13073,8719620,56612,4445688,199473,6606,0,105960,4,18,0,1739402063,1739402068,1.5599611e+08,2,17999303162461142071,r3k2r/p1ppqpb1/bn2p1p1/3PN3/1p2n3/P1N4Q/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
229338980,35722731,12353,5350248,2227744,3374291,57111,1830,0,16605,1,8,0,1739402067,1739402071,1.1466949e+08,2,16446258180924475298,r3k2r/p1ppqpb1/bn2p1p1/3nN3/1p2P3/P1N2Q1p/1PPB1PPP/R3KB1R b KQkq - 0 1,1,0,Timmoth
219239237,41849349,8022,5307856,1737244,2908750,4856,692,0,8701,0,0,0,1739402072,1739402075,7.3079744e+07,1,14572320126807275172,r3k2r/p1ppqpb1/bn2p1p1/3PN3/1p2P1Q1/P1N4p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
165545575,28469900,8689,4139644,1132692,2095102,54903,7290,0,66584,0,14,0,1739402074,1739402077,1.1036371e+08,2,18346538322755852014,r3k2r/p1ppqpb1/bn2p1p1/3PN2n/1p2P3/P1N2Q1p/1PPB1PPP/R2BK2R b KQkq - 0 1,1,0,Timmoth
169826473,29864422,8287,4783520,1181732,2479994,1411,82,0,2636,0,0,0,1739402077,1739402080,1.1321765e+08,2,10783052136306657581,r3k2r/p1ppqpbn/bn2p1p1/3P4/1p2P3/P1NN1Q1p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
206175294,38531986,7722,5489876,1594724,2486808,6705,1250,0,34236,0,6,0,1739402079,1739402082,1.3745019e+08,2,3267300548666812276,r3k2r/p1ppqpbn/bn2p1p1/3PN3/1p2P3/P1N1Q2p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
192892769,34022416,78,2904781,1546580,2458497,2914,448,0,7030,0,2,0,1739402079,1739402082,6.4297588e+07,1,11698068306458498126,r3k1nr/p1ppqpb1/bn2p1p1/3PN3/1P2P3/2N2Q1p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
161909007,31141893,6200,2345068,1206936,2027049,3386,452,0,7025,0,2,0,1739402081,1739402084,5.3969668e+07,1,12988931301228351673,r3k1nr/p1ppqpb1/bn2p1p1/3PN3/1p2P3/P1N2Q1p/RPPBBPPP/4K2R b Kkq - 0 1,1,0,Timmoth
190470155,36649524,8778,2803447,1499532,2783973,4817,184,0,4222,0,0,0,1739402081,1739402084,1.26980104e+08,2,10225160297147374610,r3k1nr/p1ppqpb1/bn2p1p1/3PN3/1p2P3/P1NB1Q1p/1PPB1PPP/R3K2R b KQkq - 0 1,1,0,Timmoth
198994437,40968295,168,2953533,1637128,2963897,80845,10566,0,9734,0,8,0,1739402081,1739402084,1.3266296e+08,2,13499826406269814983,r3k1nr/p1ppqpb1/bn2p1p1/3PN3/1pB1P3/P1N2Q1p/1PPB1PPP/R3K2R b KQkq - 0 1,1,0,Timmoth
163617410,31415238,6200,2372992,1225540,1899747,1904,142,0,4056,0,0,0,1739402081,1739402084,1.0907827e+08,2,2700800398839993455,r3k1nr/p1ppqpb1/bn2p1p1/3PN3/1p2P3/P1N2Q1p/1PPBBPPP/3RK2R b Kkq - 0 1,1,0,Timmoth
214079396,41433744,7781,3126008,1700124,2820108,4746,674,0,8575,0,0,0,1739402082,1739402085,1.427196e+08,2,4968098054182410356,r3k1nr/p1ppqpb1/bn2p1p1/3PN3/1p2P1Q1/P1N4p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
241470582,51809161,8313,3497138,1819524,3091625,8295,1320,0,38614,0,6,0,1739402082,1739402085,1.6098038e+08,2,3504708510401730938,r3k1nr/p1ppqpb1/bn2p1p1/3PNQ2/1p2P3/P1N4p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
205256352,46940112,64698,4932458,1448412,2160431,3350,106,0,10312,0,0,0,1739402085,1739402089,1.02628176e+08,2,5220616467898494897,r3k2r/p1ppqpb1/1n2pnp1/3PN3/Np2P3/P2b1Q1p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
154140205,30036222,6699,3859801,1372636,1635479,2062,6,0,2393,0,0,0,1739402086,1739402090,3.8535052e+07,1,9686423340825506221,r3k2r/p1ppqpb1/1n2pnp1/3PN3/1p2P3/P1NQ3p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
185963824,41880587,6622,4525667,1264828,1835667,2641,78,0,5231,0,0,0,1739402086,1739402089,1.2397588e+08,2,15615269538675550703,r3k2r/p1ppqpb1/1n2pnp1/3PN3/1p2P3/P1Nb1Q1p/1PPBBPPP/1R2K2R b Kkq - 0 1,1,0,Timmoth
191975742,38870132,2698,4611661,37360,1105872,2824,101,0,1386,0,1,0,1739402088,1739402091,1.27983824e+08,2,4511769767365008771,r3k2r/p1ppqpb1/1n2pnp1/3PN3/1pb1P3/P1N2Q1P/1PPBBP1P/R3K2R b KQkq - 0 1,1,0,Timmoth
171681480,32971452,2625,4237570,50548,961333,2345,100,0,1478,0,0,0,1739402088,1739402091,1.1445432e+08,2,18174938960230194679,r3k2r/p1ppqpb1/1n2pnp1/3PN3/1pb1P3/P1N2QPp/1PPBBP1P/R3K2R b KQkq - 0 1,1,0,Timmoth
184819512,34999037,3011,4421696,1439276,1758175,678,144,0,6279,0,0,0,1739402088,1739402091,1.2321301e+08,2,7743320701311756793,r3k2r/p1ppqpb1/1n1Ppnp1/4N3/1pb1P3/P1N2Q1p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
212315649,45217807,21717,5105667,1513356,2055074,2891,132,0,6951,0,0,0,1739402088,1739402091,1.4154376e+08,2,1389369850841958021,r3k2r/p1ppqpb1/1n2pnp1/3PN3/Npb1P3/P4Q1p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
210449715,45079609,18807,5015855,1544452,2065687,2146,126,0,6981,0,0,0,1739402088,1739402092,5.2612428e+07,1,2597075841373492021,r3k2r/p1ppqpb1/1n2pnp1/1N1PN3/1pb1P3/P4Q1p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
192899994,38710949,8415,4695314,1397788,1292535,2835,88,0,17187,0,0,0,1739402092,1739402096,9.645e+07,2,9526598269119077610,r3k2r/p1ppqpb1/1n2pnp1/1b1PN3/1p2P3/P1N2Q1p/1PPBBPPP/R3KR2 b Qkq - 0 1,1,0,Timmoth
207688157,40896458,8385,5086593,198576,1403181,4841,448,0,2256,0,0,0,1739402092,1739402096,1.0384408e+08,2,5969515595656244790,r3k2r/p1ppqpb1/1n2pnp1/1b1PN3/1p2P3/P1N2Q1p/1PPBBPPP/R3K1R1 b Qkq - 0 1,1,0,Timmoth
204587336,38570371,34,4980856,1623476,1968621,2501,98,0,1120,0,0,0,1739402094,1739402097,6.8195776e+07,1,9146787867112553908,r3k2r/pbppqpb1/1n2pnp1/3PN3/1P2P3/2N2Q1p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
199124950,39864646,9727,4780835,2197412,1844303,16502,170,0,2459,0,4,0,1739402095,1739402098,1.3274997e+08,2,18195842301466292882,r3k2r/pbppqpb1/1n2pnp1/3PN3/1p2P3/P1N2Q1p/1PPB1PPP/R3KB1R b KQkq - 0 1,1,0,Timmoth
201080498,45606818,115,5065153,1595040,4978878,93427,10689,0,12520,4,17,0,1739402101,1739402104,1.34053664e+08,2,16211109911322039965,r3k2r/p1ppqp2/bn2pnpb/3PN3/1pB1P3/P1N2Q1p/1PPB1PPP/R3K2R b KQkq - 0 1,1,0,Timmoth
195680205,39124752,28,4988627,1504024,4778067,5600,572,0,16911,0,6,0,1739402100,1739402102,9.7840104e+07,1,18012016008725416468,r3k2r/p1ppqp2/bn2pnpb/3PN3/1P2P3/2N2Q1p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
179378835,38210518,6293,4513596,1346844,4231162,5991,578,0,18921,0,6,0,1739402100,1739402102,8.9689416e+07,1,5809386826067333398,r3k2r/p1ppqp2/bn2pnpb/3PN3/Pp2P3/2N2Q1p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
172700012,35882609,58562,4302418,1427932,4229012,3345,362,0,5633,0,4,0,1739402100,1739402103,1.15133344e+08,2,18215429569622677867,r3k2r/p1ppqp2/bn2pnpb/1N1PN3/1p2P3/P4Q1p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
205238556,40300696,63782,5142805,1549196,4984762,7129,684,0,16772,0,4,0,1739402100,1739402103,6.841285e+07,1,6476102465926375657,r3k2r/p1ppqp2/bn2pnpb/3PN3/1p2P3/P4Q1p/NPPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
125717382,25237538,6420,2220833,1058916,1270313,4973,8,0,839,0,4,0,1739402103,1739402106,8.3811584e+07,2,7701136033546492201,r3kb1r/p1ppqp2/bn2pnp1/3P4/1p2P3/P1NN1Q1p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
158397761,36332433,6738,799266,1333956,1789620,15883,419,0,5592,0,0,0,1739402103,1739402106,1.05598504e+08,2,5479006891274662559,r3kb1r/p1ppqN2/bn2pnp1/3P4/1p2P3/P1N2Q1p/1PPBBPPP/R3K2R b KQkq - 0 1,1,0,Timmoth
