nodes,captures,enpassants,castles,promotions,direct_checks,single_discovered_check,direct_discovered_check,double_discovered_check,direct_checkmate,single_discovered_checkmate,direct_discoverd_checkmate,double_discoverd_checkmate,started_at,finished_at,nps,occurrences,hash,fen,account_id,worker_id,name
96030030,13194460,8,0,0,1898644,6743,1651,0,184,0,0,0,1739536731,1739536733,4.8015016e+07,1,6650598515127882197,r4rk1/2p1qppp/p1np1n2/1pb1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - b6 0 1,1,0,Timmoth
70251462,8941393,105,0,0,1227055,4288,1059,0,142,0,0,0,1739536731,1739536733,3.5125732e+07,1,7735167205951275484,r2n1rk1/1pp1qppp/p2p1n2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
143344827,23581765,129,0,0,2922750,9575,2198,0,294,0,0,0,1739536731,1739536734,4.7781608e+07,1,7197565180501700908,r4rk1/1pp1qppp/p1np4/2b1p1B1/2B1n1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
123477423,18691966,178,0,0,930780,12085,825,0,200,0,0,0,1739536731,1739536734,4.115914e+07,1,1893045410953683850,r4rk1/1pp1qppp/p1np4/2bnp1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
101455874,13023148,120,0,0,2032213,7948,1801,0,11,0,0,0,1739536731,1739536734,3.3818624e+07,1,5095324867667534693,r4rk1/1pp1qppp/p1np4/2b1p1Bn/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
101183855,14181608,122,0,0,1961773,6762,1656,0,187,0,0,0,1739536731,1739536734,3.3727952e+07,1,14735275932465972044,r4rk1/1pp1qppp/p1np1n2/2b1p1B1/2B1P3/P2P1N1b/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
121784534,16759042,646,0,0,2270285,6926,1713,0,30,0,0,0,1739536731,1739536734,4.0594844e+07,1,12054210042482005073,r4rk1/1pp1qppp/p1np1n2/2b1pbB1/2B1P3/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
107765966,13232671,127,0,0,639759,1578,377,0,187,0,0,0,1739536731,1739536734,3.5921988e+07,1,8135985205124425428,r4rk1/1pp1qppp/p1npbn2/2b1p1B1/2B1P3/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
101612907,12355849,116,0,0,1905063,6165,1510,0,185,0,0,0,1739536731,1739536734,3.3870968e+07,1,14308428556624580077,r4rk1/1ppbqppp/p1np1n2/2b1p1B1/2B1P3/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
86015298,10444203,104,0,0,1584572,5204,1266,0,163,0,0,0,1739536731,1739536734,2.8671766e+07,1,15890501649191704789,r1b2rk1/1pp1qppp/p1np1n2/2b1p1B1/2B1P3/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
106248631,17614466,21,0,0,1912353,6186,1511,0,171,0,0,0,1739536731,1739536734,3.5416208e+07,1,544510329458081384,r4rk1/1pp1qppp/p1np1n2/4p1B1/2B1P1b1/b2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
101456094,17556519,62,0,0,1979351,7879,1905,0,93,0,0,0,1739536731,1739536734,3.3818696e+07,1,11543214251460530781,r4rk1/1pp1qppp/p1np1n2/4p1B1/2B1P1b1/P2PbN2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
99916852,14704667,59,0,0,1893895,6811,1670,0,176,0,0,0,1739536731,1739536734,3.3305616e+07,1,4818753519797612951,r4rk1/1pp1qppp/p1np1n2/4p1B1/1bB1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
91949511,13007316,53,0,0,1810423,6961,1708,0,178,0,0,0,1739536731,1739536734,3.0649836e+07,1,17398038353533625144,r4rk1/1pp1qppp/p1np1n2/4p1B1/2BbP1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
91473690,11375836,25,0,0,1733951,6179,1510,0,166,0,0,0,1739536731,1739536734,3.049123e+07,1,4516694221633191722,r4rk1/1pp1qppp/pbnp1n2/4p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
91579424,11380842,57,0,0,1740338,6195,1514,0,166,0,0,0,1739536731,1739536734,3.0526474e+07,1,2274799257046355515,r4rk1/bpp1qppp/p1np1n2/4p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
84578753,11038955,109,0,0,1594383,5695,1393,0,148,0,0,0,1739536731,1739536734,2.8192916e+07,1,6928789863818645034,5rk1/rpp1qppp/p1np1n2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
96451161,12524970,116,0,0,1812469,6243,1530,0,9,0,0,0,1739536731,1739536734,3.2150388e+07,1,8434843751017563764,r1r3k1/1pp1qppp/p1np1n2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
100738016,13019821,119,0,0,1897318,6547,1606,0,9,0,0,0,1739536731,1739536734,3.3579336e+07,1,9373331202151995053,r2r2k1/1pp1qppp/p1np1n2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
100455755,12967174,119,0,0,1883097,6488,1595,0,15,0,0,0,1739536731,1739536734,3.3485252e+07,1,13980416226273358781,r3r1k1/1pp1qppp/p1np1n2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
107219030,13952959,136,0,0,648120,1994,484,0,181,0,0,0,1739536731,1739536735,2.6804756e+07,1,18209077090315033496,r4rk1/1pp2ppp/p1npqn2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
104900343,13508170,129,0,0,2013491,6822,1679,0,259,0,0,0,1739536731,1739536734,3.496678e+07,1,11596506464011446291,r4rk1/1ppq1ppp/p1np1n2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
117950765,14822365,132,0,0,870680,340,85,0,407,0,0,0,1739536731,1739536735,2.9487692e+07,1,10925602881917231784,r4r1k/1pp1qppp/p1np1n2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
96428435,11524053,118,0,0,1897865,7101,1750,0,184,0,0,0,1739536731,1739536735,2.4107108e+07,1,157780108725408753,r4rk1/1pp1qppp/2np1n2/p1b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
91002816,11770890,8,0,0,1724324,6135,1503,0,166,0,0,0,1739536731,1739536733,4.5501408e+07,1,13059563898436460964,r4rk1/2p1qppp/ppnp1n2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
92088636,12158683,121,0,0,1676102,5779,1432,0,166,0,0,0,1739536731,1739536733,4.604432e+07,1,10034732217569981493,r4rk1/1pp1qppp/p2p1n2/n1b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
88373844,11141683,117,0,0,1676886,5783,1433,0,160,0,0,0,1739536731,1739536733,4.418692e+07,1,5027684399497867387,r4rk1/npp1qppp/p2p1n2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
73987151,9337128,108,0,0,1372781,4775,1181,0,142,0,0,0,1739536731,1739536733,3.6993576e+07,1,8482659497192469308,rn3rk1/1pp1qppp/p2p1n2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
103308032,13393854,115,0,0,2195325,6723,1649,0,353,0,0,0,1739536731,1739536733,5.1654016e+07,1,4026779263584568436,r4rk1/1pp1qp1p/p1np1np1/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
111148010,16424882,128,0,0,2112822,7492,1810,0,10,0,0,0,1739536731,1739536733,5.5574004e+07,1,5522229367977402154,r4rk1/1pp1qpp1/p1np1n1p/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
99248045,13022094,119,0,0,1866776,6474,1579,0,14,0,0,0,1739536731,1739536733,4.9624024e+07,1,11864872770202985027,r4rk1/1pp1qpp1/p1np1n2/2b1p1Bp/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - h6 0 1,1,0,Timmoth
97710196,14671163,123,0,0,1786600,6155,1528,0,172,0,0,0,1739536731,1739536733,4.8855096e+07,1,14169895436703652363,r4rk1/1pp1qppp/p2p1n2/2b1p1B1/1nB1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
94125899,13281250,93,0,0,1767458,6399,1587,0,171,0,0,0,1739536731,1739536733,4.7062948e+07,1,659990500594800286,r4rk1/1pp1qppp/p2p1n2/2b1p1B1/2BnP1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
96468770,12877979,115,0,0,2096466,6784,1673,0,347,0,0,0,1739536733,1739536735,4.8234384e+07,1,5170059731794374911,r4rk1/1pp1qp1p/p1np1np1/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
103784040,15764182,128,0,0,2014365,7562,1834,0,10,0,0,0,1739536733,1739536735,5.189202e+07,1,4394569661954157473,r4rk1/1pp1qpp1/p1np1n1p/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
92671361,12526165,119,0,0,1780578,6535,1603,0,14,0,0,0,1739536733,1739536735,4.633568e+07,1,15345520276441847496,r4rk1/1pp1qpp1/p1np1n2/2b1p1Bp/2B1P1b1/P2P1N2/1PP1QPPP/R2N1RK1 w - h6 0 1,1,0,Timmoth
91013088,14174750,123,0,0,1702056,6215,1548,0,172,0,0,0,1739536733,1739536735,4.5506544e+07,1,13041253935428398720,r4rk1/1pp1qppp/p2p1n2/2b1p1B1/1nB1P1b1/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
85994539,11697279,121,0,0,1598343,5839,1452,0,166,0,0,0,1739536733,1739536735,4.2997268e+07,1,18094553189601018046,r4rk1/1pp1qppp/p2p1n2/n1b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
82530972,10710624,117,0,0,1598577,5843,1453,0,160,0,0,0,1739536733,1739536735,4.1265488e+07,1,3862874456459199728,r4rk1/npp1qppp/p2p1n2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
134530572,22576078,129,0,0,2797441,10073,2364,0,294,0,0,0,1739536733,1739536735,6.726529e+07,1,1422188523863115175,r4rk1/1pp1qppp/p1np4/2b1p1B1/2B1n1b1/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
115342820,18147146,178,0,0,897359,12773,1135,0,200,0,0,0,1739536733,1739536735,5.7671408e+07,1,7645759001865115393,r4rk1/1pp1qppp/p1np4/2bnp1B1/2B1P1b1/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
94855620,12547988,120,0,0,1938956,8382,1947,0,11,0,0,0,1739536733,1739536735,4.7427808e+07,1,3956545795921025006,r4rk1/1pp1qppp/p1np4/2b1p1Bn/2B1P1b1/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
91244134,12026056,115,0,0,1854590,8156,1893,0,181,0,0,0,1739536733,1739536735,4.5622068e+07,1,6290663444373056321,r4rk1/1ppnqppp/p1np4/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
74688868,10892941,112,0,0,1627712,222,48,0,460,0,0,0,1739536733,1739536735,3.7344432e+07,1,2269493580345739460,r4rk1/1pp1qppp/p1np1n2/2b1p1B1/2B1P3/P2P1b2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
94502795,13534078,122,0,0,1870384,6832,1680,0,187,0,0,0,1739536733,1739536735,4.7251396e+07,1,13555963431487993799,r4rk1/1pp1qppp/p1np1n2/2b1p1B1/2B1P3/P2P1N1b/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
113985184,16116757,646,0,0,2168410,6961,1725,0,30,0,0,0,1739536733,1739536735,5.6992592e+07,1,15498974986985513178,r4rk1/1pp1qppp/p1np1n2/2b1pbB1/2B1P3/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
83688936,10693665,100,0,0,1659694,5935,1458,0,12,0,0,0,1739536733,1739536735,4.1844468e+07,1,14464790091322237697,r4rk1/1pp1qppp/p1np1n2/2b1p1Bb/2B1P3/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
97605540,12479475,115,0,0,1943246,7734,1751,0,181,0,0,0,1739536731,1739536734,3.253518e+07,1,2815504693988270026,r4rk1/1ppnqppp/p1np4/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
76745573,9696651,103,0,0,1493664,6025,1344,0,5,0,0,0,1739536731,1739536734,2.5581856e+07,1,17805093510004141186,r3nrk1/1pp1qppp/p1np4/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
81206416,11602300,112,0,0,1723123,152,24,0,460,0,0,0,1739536731,1739536734,2.7068804e+07,1,8007575972544003151,r4rk1/1pp1qppp/p1np1n2/2b1p1B1/2B1P3/P2P1b2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
89470570,11174787,100,0,0,1738236,5877,1438,0,12,0,0,0,1739536731,1739536734,2.9823524e+07,1,13322494852548761482,r4rk1/1pp1qppp/p1np1n2/2b1p1Bb/2B1P3/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
11107789,1369721,0,0,0,200061,40,8,0,0,0,0,0,1739536731,1739536734,3.702596e+06,1,272044570130284820,r4rk1/1pp1qppp/p1np1n2/4p1B1/2B1P1b1/P2P1N2/1PP1QbPP/RN3RK1 w - - 0 1,1,0,Timmoth
100735087,12654841,127,0,0,621407,1578,377,0,187,0,0,0,1739536734,1739536735,1.0073509e+08,1,51387844056306271,r4rk1/1pp1qppp/p1npbn2/2b1p1B1/2B1P3/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
95004966,11816053,116,0,0,1818621,6223,1530,0,185,0,0,0,1739536734,1739536735,9.500497e+07,1,13173025054726846822,r4rk1/1ppbqppp/p1np1n2/2b1p1B1/2B1P3/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
92764509,14583225,21,0,0,1743095,6242,1531,0,171,0,0,0,1739536734,1739536735,9.276451e+07,1,8633469525726628579,r4rk1/1pp1qppp/p1np1n2/4p1B1/2B1P1b1/b2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
93253644,17688103,62,0,0,1854357,7937,1925,0,93,0,0,0,1739536734,1739536735,9.325365e+07,1,15019504468971595478,r4rk1/1pp1qppp/p1np1n2/4p1B1/2B1P1b1/P2PbN2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
93181189,13949015,59,0,0,1807204,6869,1690,0,176,0,0,0,1739536734,1739536735,9.318119e+07,1,3639442050896266524,r4rk1/1pp1qppp/p1np1n2/4p1B1/1bB1P1b1/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
85970118,12650867,53,0,0,1725563,7019,1728,0,178,0,0,0,1739536734,1739536735,8.597012e+07,1,9307951131118786483,r4rk1/1pp1qppp/p1np1n2/4p1B1/2BbP1b1/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
85563637,11038533,25,0,0,1654129,6237,1530,0,166,0,0,0,1739536734,1739536735,8.556364e+07,1,5688265123869281185,r4rk1/1pp1qppp/pbnp1n2/4p1B1/2B1P1b1/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
85663200,11040945,57,0,0,1660274,6253,1534,0,166,0,0,0,1739536734,1739536735,8.56632e+07,1,8056929115878177456,r4rk1/bpp1qppp/p1np1n2/4p1B1/2B1P1b1/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
78975428,10612275,109,0,0,1520005,5753,1413,0,148,0,0,0,1739536734,1739536735,7.8975424e+07,1,1186208271623879329,5rk1/rpp1qppp/p1np1n2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
86612834,11500463,113,0,0,1657377,6057,1489,0,9,0,0,0,1739536734,1739536736,4.3306416e+07,1,10067159960935464430,rr4k1/1pp1qppp/p1np1n2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
94070861,12519957,119,0,0,1809165,6605,1626,0,9,0,0,0,1739536734,1739536736,4.7035432e+07,1,17458908296409997862,r2r2k1/1pp1qppp/p1np1n2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
100106933,13444929,136,0,0,629021,1994,484,0,181,0,0,0,1739536734,1739536736,5.0053464e+07,1,10155019762386071315,r4rk1/1pp2ppp/p1npqn2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
91783150,11898958,113,0,0,1747531,6219,1524,0,172,0,0,0,1739536731,1739536734,3.0594384e+07,1,5113281972771168597,1r3rk1/1pp1qppp/p1np1n2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
87706658,11489865,110,0,0,1661461,5927,1451,0,172,0,0,0,1739536731,1739536734,2.9235552e+07,1,14416985866814762564,2r2rk1/1pp1qppp/p1np1n2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
84170658,11010637,107,0,0,1588340,5691,1392,0,172,0,0,0,1739536731,1739536734,2.8056886e+07,1,4542226440348483229,3r1rk1/1pp1qppp/p1np1n2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
76686107,10067307,101,0,0,1429074,5124,1254,0,172,0,0,0,1739536731,1739536734,2.5562036e+07,1,9158513554307947405,4rrk1/1pp1qppp/p1np1n2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
92753383,11960602,113,0,0,1737944,5999,1469,0,9,0,0,0,1739536731,1739536734,3.0917794e+07,1,18152883294594550117,rr4k1/1pp1qppp/p1np1n2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
110234982,14263179,132,0,0,841052,340,85,0,395,0,0,0,1739536734,1739536736,5.5117492e+07,1,16699851439451706915,r4r1k/1pp1qppp/p1np1n2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
132314174,14352633,118,0,0,2400307,7103,1750,0,184,0,0,0,1739536734,1739536736,6.6157088e+07,1,15580787913952183003,r4rk1/1pp1qppp/2np1n2/p1b1p1B1/2B1P1b1/P2P1N2/NPP1QPPP/R4RK1 w - - 0 1,1,0,Timmoth
146500401,21426007,131,0,0,457541,1844,204,0,206,0,0,0,1739536734,1739536736,7.32502e+07,1,3460985842615529948,r4rk1/1pp1qppp/p1n2n2/2bpp1B1/2B1P1b1/P2P1N2/NPP1QPPP/R4RK1 w - - 0 1,1,0,Timmoth
116305454,14367965,8,0,0,2073530,6195,1523,0,166,0,0,0,1739536734,1739536736,5.8152728e+07,1,2263128659504727045,r4rk1/2p1qppp/ppnp1n2/2b1p1B1/2B1P1b1/P2P1N2/NPP1QPPP/R4RK1 w - - 0 1,1,0,Timmoth
122987875,16188152,8,0,0,2280719,6795,1671,0,184,0,0,0,1739536734,1739536736,6.1493936e+07,1,17735025484614022260,r4rk1/2p1qppp/p1np1n2/1pb1p1B1/2B1P1b1/P2P1N2/NPP1QPPP/R4RK1 w - b6 0 1,1,0,Timmoth
132134621,16360854,115,0,0,2646984,6782,1669,0,379,0,0,0,1739536734,1739536736,6.6067312e+07,1,11364030801227620821,r4rk1/1pp1qp1p/p1np1np1/2b1p1B1/2B1P1b1/P2P1N2/NPP1QPPP/R4RK1 w - - 0 1,1,0,Timmoth
121063288,16171770,93,0,0,2139213,6451,1607,0,171,0,0,0,1739536734,1739536736,6.0531644e+07,1,11780319824604754751,r4rk1/1pp1qppp/p2p1n2/2b1p1B1/2BnP1b1/P2P1N2/NPP1QPPP/R4RK1 w - - 0 1,1,0,Timmoth
180963884,28103937,129,0,0,3465542,9956,2356,0,294,0,0,0,1739536734,1739536737,6.0321296e+07,1,14534867311486899341,r4rk1/1pp1qppp/p1np4/2b1p1B1/2B1n1b1/P2P1N2/NPP1QPPP/R4RK1 w - - 0 1,1,0,Timmoth
157882963,22936851,178,0,0,1110590,14012,1127,0,200,0,0,0,1739536734,1739536736,7.894148e+07,1,12687107920669230635,r4rk1/1pp1qppp/p1np4/2bnp1B1/2B1P1b1/P2P1N2/NPP1QPPP/R4RK1 w - - 0 1,1,0,Timmoth
129435527,15829642,120,0,0,2436551,8295,1939,0,11,0,0,0,1739536734,1739536736,6.4717764e+07,1,17069453282836121284,r4rk1/1pp1qppp/p1np4/2b1p1Bn/2B1P1b1/P2P1N2/NPP1QPPP/R4RK1 w - - 0 1,1,0,Timmoth
88848731,11449086,110,0,0,1750450,5967,1461,0,245,0,0,0,1739536731,1739536734,2.9616244e+07,1,5019950407287126101,r2q1rk1/1pp2ppp/p1np1n2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
92760414,11662437,113,0,0,1757883,6189,1521,0,274,0,0,0,1739536731,1739536734,3.0920138e+07,1,5115483298212649185,r3qrk1/1pp2ppp/p1np1n2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/RN3RK1 w - - 0 1,1,0,Timmoth
106538060,16868588,131,0,0,387572,1704,204,0,206,0,0,0,1739536731,1739536735,2.6634516e+07,1,16865272980977197302,r4rk1/1pp1qppp/p1n2n2/2bpp1B1/2B1P1b1/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
84980011,11316066,8,0,0,1643858,6193,1523,0,166,0,0,0,1739536733,1739536735,4.2490004e+07,1,14223114898424698159,r4rk1/2p1qppp/ppnp1n2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/R2N1RK1 w - - 0 1,1,0,Timmoth
