nodes,captures,enpassants,castles,promotions,direct_checks,single_discovered_check,direct_discovered_check,double_discovered_check,direct_checkmate,single_discovered_checkmate,direct_discoverd_checkmate,double_discoverd_checkmate,started_at,finished_at,nps,occurrences,hash,fen,account_id,worker_id,name
143189433,17275292,1,0,0,2853894,9514,2666,0,900,0,0,0,1739536807,1739536809,1.4318944e+08,2,7797487769246643704,r4rk1/1pp1qp1p/p1np1np1/2b1p1B1/2B1P1b1/PPNP1NP1/2P1QP1P/R4RK1 b - - 0 1,1,0,Timmoth
137614607,16920686,8,0,0,2405171,9293,2603,0,14,0,0,0,1739536807,1739536809,6.8807304e+07,1,13533412624646586805,r4rk1/1pp1qp1p/p1np1np1/2b1p1B1/2B1P1bP/PPNP1N2/2P1QPP1/R4RK1 b - h3 0 1,1,0,Timmoth
99948143,11825918,12,0,0,1729259,7707,2237,0,248,0,0,0,1739536807,1739536809,9.9948144e+07,2,13494928750593404697,r4rk1/1pp1qp1p/p1np1np1/2b1p1B1/2B1P1b1/PP1P1N2/2P1QPPP/RN3RK1 b - - 0 1,1,0,Timmoth
100384595,11938766,12,0,0,1654096,7520,2190,0,275,0,0,0,1739536807,1739536809,1.0038459e+08,2,14634972262829841298,r4rk1/1pp1qp1p/p1np1np1/2b1p1B1/2B1P1b1/PP1P1N2/2P1QPPP/R2N1RK1 b - - 0 1,1,0,Timmoth
121592784,14672394,565,0,0,2254215,47520,15034,0,205,0,4,0,1739536809,1739536812,8.1061856e+07,2,7573031843031933046,r4rk1/1pp1qpp1/p1np1n2/2b1p1Bp/2B1P1b1/PPNP4/2PNQPPP/R4RK1 b - - 0 1,1,0,Timmoth
157612896,24018869,745,0,0,1192677,70089,19739,0,226,0,4,0,1739536809,1739536812,1.05075264e+08,2,14582041779999499827,r4rk1/1pp1qpp1/p1np1n2/2b1p1Bp/2BNP1b1/PPNP4/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
140000034,20338935,502,0,0,2455071,9506,2664,0,215,0,0,0,1739536809,1739536812,9.333336e+07,2,17874935984867099713,r4rk1/1pp1qpp1/B1np1n2/2b1p1Bp/4P1b1/PPNP1N2/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
195648389,31348670,696,0,0,3779331,59240,18776,0,319,0,4,0,1739536809,1739536812,1.30432256e+08,2,754844737277557706,r4rk1/1pp1qpp1/p1np1n2/2b1N1Bp/2B1P1b1/PPNP4/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
133931524,18205162,501,0,0,2410847,9404,2632,0,208,0,0,0,1739536809,1739536812,8.928768e+07,2,2053932372456251088,r4rk1/1pp1qpp1/p1np1n2/1Bb1p1Bp/4P1b1/PPNP1N2/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
146150122,17460358,15,0,0,2626637,8920,2461,0,264,0,0,0,1739536803,1739536810,4.1757176e+07,2,4870450950264786915,r4rk1/1pp1qppp/2np1n2/p1b1p1B1/2B1P1b1/PPNP1N2/2PQ1PPP/R4RK1 b - - 0 1,7,0,Chester-alt
133143580,16158056,8,0,0,2326712,9079,2558,0,13,0,0,0,1739536808,1739536810,1.33143584e+08,2,11866500485989436085,r4rk1/1pp1qp1p/p1np1np1/2b1p1B1/2B1P1b1/PPNP1N2/2P1QPPP/R1R3K1 b - - 0 1,1,0,Timmoth
137390210,23443610,408,0,0,2543800,10349,2831,0,127,0,0,0,1739536809,1739536812,9.159347e+07,2,4217438023285771130,r4rk1/1pp1qpp1/p1npBn2/2b1p1Bp/4P1b1/PPNP1N2/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
132563816,15537101,490,0,0,2331048,8947,2521,0,212,0,0,0,1739536809,1739536812,8.837588e+07,2,11762101058360503097,r4rk1/1pp1qpp1/p1np1n2/2b1p2p/2B1P1b1/PPNP1N2/2PBQPPP/R4RK1 b - - 0 1,1,0,Timmoth
139513184,16797294,8,0,0,2445955,9359,2628,0,13,0,0,0,1739536808,1739536810,1.3951318e+08,2,12534281186060803023,r4rk1/1pp1qp1p/p1np1np1/2b1p1B1/2B1P1b1/PPNP1N2/2P1QPPP/R2R2K1 b - - 0 1,1,0,Timmoth
122048984,14599015,8,0,0,2243986,8879,2512,0,246,0,0,0,1739536808,1739536810,1.22048984e+08,2,15480571436169803332,r4rk1/1pp1qp1p/p1np1np1/2b1p1B1/2B1P1b1/PPNP1N2/2P2PPP/R2Q1RK1 b - - 0 1,1,0,Timmoth
127832470,14926884,8,0,0,2263761,8259,2289,0,279,0,0,0,1739536808,1739536810,1.2783247e+08,2,15453516673807758388,r4rk1/1pp1qp1p/p1np1np1/2b1p1B1/2B1P1b1/PPNP1N2/2P2PPP/R3QRK1 b - - 0 1,1,0,Timmoth
133510897,16246438,8,0,0,2337993,9179,2592,0,13,0,0,0,1739536803,1739536810,3.8145968e+07,2,16222377699022367163,r4rk1/1pp1qppp/2np1n2/p1b1p1B1/2B1P1b1/PPNP1N2/2P1QPPP/R1R3K1 b - - 0 1,7,0,Chester-alt
139476641,16818634,8,0,0,2437876,8570,2370,0,19,0,0,0,1739536803,1739536810,3.9850468e+07,2,9361780592163530202,r4rk1/1pp1qppp/2np1n2/p1b1p1B1/2B1P1b1/PPNP1N2/2P1QPPP/R3R1K1 b - - 0 1,7,0,Chester-alt
149345888,17982527,19,0,0,1012586,1854,449,0,163,0,0,0,1739536808,1739536810,1.4934589e+08,2,447914667122560120,r4rk1/1pp1qp1p/p1np1np1/2b1p1B1/2B1P1b1/PPNPQN2/2P2PPP/R4RK1 b - - 0 1,1,0,Timmoth
160090947,18970733,8,0,0,2791428,10039,2816,0,203,0,0,0,1739536808,1739536810,1.6009094e+08,2,7138477867965540377,r4rk1/1pp1qpp1/p1np1n1p/2b1p1B1/P1B1P1b1/1PNP1N2/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
131305005,18788949,8,0,0,2420012,11638,2850,0,160,0,0,0,1739536810,1739536812,1.3130501e+08,2,16940155057371966776,r4rk1/1pp1qppp/p2p1n2/2b1p1B1/PnB1P1b1/1PNP1N2/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
95023396,13330479,10,0,0,1610660,7612,1865,0,130,0,0,0,1739536810,1739536812,9.502339e+07,2,4061603714217182701,r4rk1/1pp1qppp/p2p1n2/2b1p1B1/1nB1P1b1/PP1P1N2/2P1QPPP/R2N1RK1 b - - 0 1,1,0,Timmoth
151060191,22901056,11,0,0,499655,2486,340,0,188,0,0,0,1739536810,1739536812,1.5106019e+08,2,2365277045479940128,r4rk1/1pp1qppp/p2p1n2/2b1p1B1/1nBPP1b1/PPN2N2/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
125630671,18038363,10,0,0,2215288,10354,2551,0,154,0,0,0,1739536810,1739536812,1.2563067e+08,2,8070456374181589237,r4rk1/1pp1qppp/p2p1n2/2b1p1B1/NnB1P1b1/PP1P1N2/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
126748726,20342341,8,0,0,2235035,10422,2570,0,154,0,0,0,1739536810,1739536812,1.2674873e+08,2,5134850570018039109,r4rk1/1pp1qppp/p2p1n2/1Nb1p1B1/1nB1P1b1/PP1P1N2/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
123292299,20076748,14,0,0,2231170,10914,2691,0,153,0,0,0,1739536810,1739536812,1.23292296e+08,2,8323006192964652266,r4rk1/1pp1qppp/p2p1n2/2bNp1B1/1nB1P1b1/PP1P1N2/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
157256868,26005673,54,0,0,1118218,15320,1376,0,178,0,0,0,1739536810,1739536813,1.0483791e+08,2,14840335119131151216,r4rk1/1pp1qppp/p2p1n2/2b1p1B1/1nBNP1b1/PPNP4/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
146099385,25353896,13,0,0,2599567,11652,2849,0,165,0,0,0,1739536810,1739536813,9.739959e+07,2,18428201935917984002,r4rk1/1pp1qppp/B2p1n2/2b1p1B1/1n2P1b1/PPNP1N2/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
122068672,20593890,7,0,0,2313318,11832,2897,0,160,0,0,0,1739536810,1739536813,8.137911e+07,2,17484904902133989626,r4rk1/1pp1qppp/p2p1n2/2bBp1B1/1n2P1b1/PPNP1N2/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
185487761,32200197,6,0,0,3624384,17232,3852,0,278,0,0,0,1739536810,1739536813,1.23658504e+08,2,997293187290044041,r4rk1/1pp1qppp/p2p1n2/2b1N1B1/1nB1P1b1/PPNP4/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
142979800,22950540,12,0,0,2651902,12762,3129,0,170,0,0,0,1739536810,1739536813,9.5319864e+07,2,1958976815913071507,r4rk1/1pp1qppp/p2p1n2/1Bb1p1B1/1n2P1b1/PPNP1N2/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
137215443,25953055,12,0,0,2608773,13702,3313,0,82,0,0,0,1739536810,1739536813,9.147696e+07,2,4407333111797114425,r4rk1/1pp1qppp/p2pBn2/2b1p1B1/1n2P1b1/PPNP1N2/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
84746790,11367033,1,0,0,1831442,5912,1455,0,329,0,0,0,1739536814,1739536816,8.474679e+07,2,3499039765074948176,r2n1rk1/1pp1qppp/p2p1n2/2b1p1B1/2B1P1b1/PPNP1NP1/2P1QP1P/R4RK1 b - - 0 1,1,0,Timmoth
91582609,13940413,8,0,0,1753287,6636,1604,0,10,0,0,0,1739536814,1739536816,9.158261e+07,2,17625524197133787546,r2n1rk1/1pp1qppp/p2p1n2/2b1p1B1/2B1P1b1/PPNP1N1P/2P1QPP1/R4RK1 b - - 0 1,1,0,Timmoth
81269281,11048944,8,0,0,1538800,5687,1391,0,14,0,0,0,1739536814,1739536816,4.063464e+07,1,16674996416778388509,r2n1rk1/1pp1qppp/p2p1n2/2b1p1B1/2B1P1bP/PPNP1N2/2P1QPP1/R4RK1 b - h3 0 1,1,0,Timmoth
84761815,10196065,8,0,0,1646242,6209,1527,0,166,0,0,0,1739536814,1739536816,8.4761816e+07,2,4965997051049228015,r2n1rk1/1pp1qppp/p2p1n2/2b1p1B1/P1B1P1b1/1PNP1N2/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
89549982,12675401,8,0,0,1810165,6801,1671,0,184,0,0,0,1739536814,1739536816,4.4774992e+07,1,14045775282418838056,r2n1rk1/1pp1qppp/p2p1n2/2b1p1B1/1PB1P1b1/P1NP1N2/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
169334515,19599388,9,0,0,3037242,8361,1350,0,4405,0,0,0,1739536816,1739536819,1.1288968e+08,2,12601321648660203892,r4rk1/1pp1qppp/p1np4/2bnp1B1/N1B1P1b1/PP1P1N2/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
160371205,19035339,17,0,0,3110906,102141,15482,0,4177,0,4,0,1739536816,1739536819,1.06914136e+08,2,12706503741164041396,r4rk1/1pp1qppp/p1np4/2bnp1B1/2B1P1b1/PPNP4/2PNQPPP/R4RK1 b - - 0 1,1,0,Timmoth
175434676,21401207,15,0,0,3432971,105377,16217,0,1094,0,4,0,1739536816,1739536819,1.1695645e+08,2,6685540292575938713,r4rk1/1pp1qppp/p1np4/2bnp1B1/2B1P1bN/PPNP4/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
254558412,39888096,8,0,0,5078178,125900,19053,0,5889,0,4,0,1739536816,1739536820,1.2727921e+08,2,15219913603955207944,r4rk1/1pp1qppp/p1np4/2bnN1B1/2B1P1b1/PPNP4/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
207845897,31089695,97,0,0,1945479,86559,21652,0,5027,0,4,0,1739536816,1739536820,1.03922944e+08,2,1374600914306118385,r4rk1/1pp1qppp/p1np4/2bnp1B1/2BNP1b1/PPNP4/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
59382472,7772693,12,0,0,1105252,4119,1022,0,124,0,0,0,1739536814,1739536816,5.9382472e+07,2,16716998718359300785,r2n1rk1/1pp1qppp/p2p1n2/2b1p1B1/2B1P1b1/PP1P1N2/2P1QPPP/RN3RK1 b - - 0 1,1,0,Timmoth
59614020,7842083,12,0,0,1052777,3932,975,0,130,0,0,0,1739536814,1739536816,5.961402e+07,2,10926003499352120890,r2n1rk1/1pp1qppp/p2p1n2/2b1p1B1/2B1P1b1/PP1P1N2/2P1QPPP/R2N1RK1 b - - 0 1,1,0,Timmoth
82360473,11002791,8,0,0,1553928,5686,1399,0,15,0,0,0,1739536815,1739536817,8.236047e+07,2,11015140492445565820,r2n1rk1/1pp1qppp/p2p1n2/2b1p1B1/2B1P1b1/PPNP1N2/2P1QPPP/R3R1K1 b - - 0 1,1,0,Timmoth
72340886,9650901,8,0,0,1436444,5225,1281,0,225,0,0,0,1739536815,1739536817,7.234089e+07,2,9975229370854388716,r2n1rk1/1pp1qppp/p2p1n2/2b1p1B1/2B1P1b1/PPNP1N2/2P2PPP/R2Q1RK1 b - - 0 1,1,0,Timmoth
75764631,9860318,8,0,0,1444845,5415,1332,0,253,0,0,0,1739536815,1739536817,7.576463e+07,2,10001580500533588380,r2n1rk1/1pp1qppp/p2p1n2/2b1p1B1/2B1P1b1/PPNP1N2/2P2PPP/R3QRK1 b - - 0 1,1,0,Timmoth
144931921,19987211,7,0,0,3326857,4048,1296,0,5849,0,36,0,1739536817,1739536820,4.831064e+07,1,17222452566512289937,r4rk1/1pp1qppp/p1np4/2b1p1Bn/1PB1P1b1/P1NP1N2/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
120151841,14499570,11,0,0,2650176,3903,1276,0,5408,0,36,0,1739536817,1739536820,8.0101224e+07,2,6936811190758665641,r4rk1/1pp1qppp/p1np4/2b1p1Bn/2B1P1b1/PP1P1N2/N1P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
152851889,22972305,10,0,0,1314545,5152,1256,0,5277,0,32,0,1739536817,1739536820,1.01901256e+08,2,11727523905774573902,r4rk1/1pp1qppp/p1np4/2b1p1Bn/2BPP1b1/PPN2N2/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
19955456,2903517,0,0,0,380227,21779,5502,0,0,0,0,0,1739536816,1739536817,1.9955456e+07,1,13069670141020109549,r4rk1/1pp1qBpp/p1np4/2b1p1B1/4n1b1/PPNP1N2/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
93107233,11697543,8,0,0,1626771,4955,1213,0,154,0,0,0,1739536813,1739536818,3.7242892e+07,2,13066665903859523067,r4rk1/npp1qppp/p2p1n2/2b1p1B1/2B1P1b1/PPNP1N2/2P1QPPP/3R1RK1 b - - 0 1,7,0,Chester-alt
84370253,10634106,8,0,0,1453826,4430,1084,0,154,0,0,0,1739536813,1739536818,3.37481e+07,2,15906750334477533408,r4rk1/npp1qppp/p2p1n2/2b1p1B1/2B1P1b1/PPNP1N2/2P1QPPP/4RRK1 b - - 0 1,7,0,Chester-alt
135504355,16592185,13,0,0,2896765,4027,1316,0,5770,0,36,0,1739536817,1739536820,9.033624e+07,2,17407235142973863300,r4rk1/1pp1qppp/p1np4/2bNp1Bn/2B1P1b1/PP1P1N2/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
120973253,14217434,11,0,0,2804911,41645,13277,0,4610,0,386,0,1739536817,1739536820,8.064883e+07,2,17052275160106366043,r4rk1/1pp1qppp/p1np4/2b1p1Bn/2B1P1b1/PPNP4/2PNQPPP/R4RK1 b - - 0 1,1,0,Timmoth
193354194,29859338,4,0,0,4539057,51221,16429,0,6205,0,460,0,1739536817,1739536821,9.6677096e+07,2,10359606206996738023,r4rk1/1pp1qppp/p1np4/2b1N1Bn/2B1P1b1/PPNP4/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
118638618,16845218,8,0,0,2126183,3553,1156,0,3855,0,0,0,1739536818,1739536821,7.9092416e+07,2,11886579596790390916,r4rk1/1ppnqppp/p1np4/1Nb1p1B1/2B1P1b1/PP1P1N2/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
127721160,19155834,1,0,0,2925207,4874,1570,0,1275,0,44,0,1739536818,1739536823,2.5544232e+07,1,13351242879765364350,r4rk1/1pp1qppp/p1np1B2/2b1p2n/2B1P1b1/PPNP1N2/2P1QPPP/R4RK1 b - - 0 1,7,0,Chester-alt
121744983,14538494,1,0,0,2846642,4177,1335,0,4361,0,36,0,1739536818,1739536824,4.058166e+07,2,7712461423898028106,r4rk1/1pp1qppp/p1np4/2b1p2n/2B1P1bB/PPNP1N2/2P1QPPP/R4RK1 b - - 0 1,7,0,Chester-alt
114425651,14141589,7,0,0,2511110,3976,1272,0,4233,0,36,0,1739536818,1739536824,3.8141884e+07,2,13797121351455973279,r4rk1/1pp1qppp/p1np4/2b1p1Bn/2B1P1b1/PPNP1N2/2P1QPPP/2R2RK1 b - - 0 1,7,0,Chester-alt
125505477,15143574,7,0,0,2772139,4000,1280,0,4519,0,36,0,1739536818,1739536824,4.183516e+07,2,10642517267836309077,r4rk1/1pp1qppp/p1np4/2b1p1Bn/2B1P1b1/PPNP1N2/2P1QPPP/1R3RK1 b - - 0 1,7,0,Chester-alt
158977879,20930118,417,0,0,3508909,2861,914,0,5573,0,22,0,1739536818,1739536824,5.2992624e+07,2,15303184336647093875,r4rk1/1pp1qppp/p1np4/2b1p2n/2B1PBb1/PPNP1N2/2P1QPPP/R4RK1 b - - 0 1,7,0,Chester-alt
142889282,17504268,7,0,0,3296549,5021,1611,0,5438,0,44,0,1739536818,1739536824,4.762976e+07,2,3403445432257464380,r4rk1/1pp1qppp/p1np3B/2b1p2n/2B1P1b1/PPNP1N2/2P1QPPP/R4RK1 b - - 0 1,7,0,Chester-alt
121076612,14682861,7,0,0,2673554,3988,1276,0,4279,0,36,0,1739536818,1739536824,4.0358872e+07,2,2818996452790061619,r4rk1/1pp1qppp/p1np4/2b1p1Bn/2B1P1b1/PPNP1N2/R1P1QPPP/5RK1 b - - 0 1,7,0,Chester-alt
97231887,12273365,8,0,0,1705485,5167,1266,0,154,0,0,0,1739536813,1739536818,3.8892752e+07,2,13549904587630300289,r4rk1/npp1qppp/p2p1n2/2b1p1B1/2B1P1b1/PPNP1N2/2P1QPPP/2R2RK1 b - - 0 1,7,0,Chester-alt
228501783,36868390,24,0,0,4654915,527492,123851,0,6379,0,243,0,1739536816,1739536818,2.2850178e+08,2,6411251960668668453,r4rk1/1pp1qppp/B1np4/2b1p1B1/4n1b1/PPNP1N2/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
183801398,26667849,17,0,0,4086754,485756,113407,0,6267,0,241,0,1739536816,1739536818,1.8380139e+08,2,6188416376601750493,r4rk1/1pp1qppp/p1np4/2bBp1B1/4n1b1/PPNP1N2/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
146305175,21650322,5,0,0,3575843,468225,108625,0,1677,0,254,0,1739536816,1739536818,7.3152584e+07,1,1417276331070087919,r4rk1/1pp1Bppp/p1np4/2b1p3/2B1n1b1/PPNP1N2/2P1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
112977466,13158302,11,0,0,2231409,41459,13237,0,3688,0,4,0,1739536818,1739536824,3.7659156e+07,2,10160487497047427316,r4rk1/1ppnqppp/p1np4/2b1p1B1/2B1P1b1/PPNP4/2PNQPPP/R4RK1 b - - 0 1,7,0,Chester-alt
124111936,14823260,10,0,0,2478154,43440,13876,0,706,0,4,0,1739536818,1739536824,4.1370644e+07,2,7030140072750134489,r4rk1/1ppnqppp/p1np4/2b1p1B1/2B1P1bN/PPNP4/2P1QPPP/R4RK1 b - - 0 1,7,0,Chester-alt
143989634,20365805,17,0,0,2564372,3993,1264,0,3850,0,0,0,1739536818,1739536825,4.1139896e+07,2,2020174834628390083,r4rk1/1ppnqppp/B1np4/2b1p1B1/4P1b1/PPNP1N2/2P1QPPP/R4RK1 b - - 0 1,7,0,Chester-alt
146209884,21612580,49,0,0,1261260,66313,18600,0,4636,0,4,0,1739536818,1739536825,4.1774252e+07,2,3333873602686275249,r4rk1/1ppnqppp/p1np4/2b1p1B1/2BNP1b1/PPNP4/2P1QPPP/R4RK1 b - - 0 1,7,0,Chester-alt
